dataset,selector,model,accuracy,balanced_accuracy,f1,auroc,dpd,dpr,equal_opportunity_difference,equalized_odds_difference,mean_selected_mi_sensitive,joint_subset_mi_sensitive,sensitive_attacker_balanced_accuracy,k,lambda_values,selector_runtime_seconds,n_selected_features,selected_features
COMPAS,CMIM_k8,logistic_regression,0.6673333333333333,0.6658959362188577,0.6443335709194583,0.7143734238101273,0.20551571715576578,0.6262209054580472,0.23069369990977123,0.23069369990977123,0.02589340804366364,0.5445003816101089,0.6532411156883762,8,0.0|0.5|1.0|2.0,26.906409740447998,8,c_charge_desc|priors_count|age|c_charge_degree|age_cat|juv_fel_count|juv_misd_count|juv_other_count
COMPAS,CMIM_k8,random_forest,0.6413333333333333,0.6394159463564468,0.6140602582496413,0.6919332989464404,0.19267006241110146,0.6422986159394727,0.15917414149992037,0.17310800320688205,0.02589340804366364,0.5445003816101089,0.6532411156883762,8,0.0|0.5|1.0|2.0,26.906409740447998,8,c_charge_desc|priors_count|age|c_charge_degree|age_cat|juv_fel_count|juv_misd_count|juv_other_count
COMPAS,CMIM_k8,gradient_boosting,0.6813333333333333,0.6768054457415879,0.6400602409638554,0.7380173873933367,0.20731444089209317,0.5858349089113217,0.2520655308458503,0.2520655308458503,0.02589340804366364,0.5445003816101089,0.6532411156883762,8,0.0|0.5|1.0|2.0,26.906409740447998,8,c_charge_desc|priors_count|age|c_charge_degree|age_cat|juv_fel_count|juv_misd_count|juv_other_count
COMPAS,mRMR_k8,logistic_regression,0.6673333333333333,0.6658959362188577,0.6443335709194583,0.7143734238101273,0.20551571715576578,0.6262209054580472,0.23069369990977123,0.23069369990977123,0.02589340804366364,0.5445003816101089,0.6532411156883762,8,0.0|0.5|1.0|2.0,1.1253297328948975,8,c_charge_desc|juv_fel_count|juv_misd_count|juv_other_count|priors_count|age_cat|c_charge_degree|age
COMPAS,mRMR_k8,random_forest,0.6466666666666666,0.644686421877203,0.6192528735632183,0.6926043787960185,0.1848958861804516,0.6538531942156325,0.15334465615767034,0.16171848156679094,0.02589340804366364,0.5445003816101089,0.6532411156883762,8,0.0|0.5|1.0|2.0,1.1253297328948975,8,c_charge_desc|juv_fel_count|juv_misd_count|juv_other_count|priors_count|age_cat|c_charge_degree|age
COMPAS,mRMR_k8,gradient_boosting,0.6813333333333333,0.6767215607603906,0.6395173453996983,0.7371803223681979,0.1995402646614433,0.5977664642377678,0.23742547281637566,0.23742547281637566,0.02589340804366364,0.5445003816101089,0.6532411156883762,8,0.0|0.5|1.0|2.0,1.1253297328948975,8,c_charge_desc|juv_fel_count|juv_misd_count|juv_other_count|priors_count|age_cat|c_charge_degree|age
COMPAS,ProxyRank_k8_lambda0.0,logistic_regression,0.6673333333333333,0.6658959362188577,0.6443335709194583,0.7143734238101273,0.20551571715576578,0.6262209054580472,0.23069369990977123,0.23069369990977123,0.02589340804366364,0.5445003816101089,0.6532411156883762,8,0.0|0.5|1.0|2.0,0.27742934226989746,8,c_charge_desc|priors_count|age|age_cat|c_charge_degree|juv_fel_count|juv_misd_count|juv_other_count
COMPAS,ProxyRank_k8_lambda0.0,random_forest,0.646,0.6438074143614657,0.6171593366979091,0.695537675957672,0.18483131661042967,0.6517840385377348,0.15917414149992037,0.15917414149992037,0.02589340804366364,0.5445003816101089,0.6532411156883762,8,0.0|0.5|1.0|2.0,0.27742934226989746,8,c_charge_desc|priors_count|age|age_cat|c_charge_degree|juv_fel_count|juv_misd_count|juv_other_count
COMPAS,ProxyRank_k8_lambda0.0,gradient_boosting,0.6813333333333333,0.6768054457415879,0.6400602409638554,0.7380780701456923,0.20731444089209317,0.5858349089113217,0.2520655308458503,0.2520655308458503,0.02589340804366364,0.5445003816101089,0.6532411156883762,8,0.0|0.5|1.0|2.0,0.27742934226989746,8,c_charge_desc|priors_count|age|age_cat|c_charge_degree|juv_fel_count|juv_misd_count|juv_other_count
COMPAS,FairmRMR_k8_lambda0.0,logistic_regression,0.6673333333333333,0.6658959362188577,0.6443335709194583,0.7143734238101273,0.20551571715576578,0.6262209054580472,0.23069369990977123,0.23069369990977123,0.02589340804366364,0.5445003816101089,0.6532411156883762,8,0.0|0.5|1.0|2.0,2.146763563156128,8,c_charge_desc|juv_fel_count|juv_misd_count|juv_other_count|priors_count|age_cat|c_charge_degree|age
